django/django 1888 2152 [1888, 1280, 123, 104, 1954, 1166, 1197, 1147, 1164, 1368, 476, 544, 1122, 572, 751, 220, 1194, 1431, 331, 176, 1877, 195, 832, 931, 22, 629, 1376, 70, 76, 1656]
django/django 5166 5324 [5109, 5095, 5166, 1069, 5311, 5286, 5303, 5075, 1690, 3984, 4250, 5197, 4548, 5255, 5277, 5139, 4389, 5154, 5237, 3609, 4980, 5028, 4249, 5006, 5212, 4021, 666, 2806, 4741, 5065]
django/django 2615 2706 [2615, 1197, 2696, 1084, 359, 1639, 246, 629, 2058, 1441, 902, 2457, 1850, 1799, 2067, 1478, 730, 2099, 1758, 2161, 2416, 1094, 1328, 1416, 2366, 1164, 778, 1101, 210, 233]
django/django 344 767 [344, 122, 215, 123, 717, 496, 749, 466, 690, 422, 494, 212, 629, 386, 50, 436, 359, 76, 437, 27, 493, 79, 288, 195, 521, 360, 153, 220, 351, 310]
django/django 3984 4115 [3984, 1690, 494, 3718, 2679, 2977, 1147, 2985, 2959, 3308, 1197, 769, 3023, 4057, 2041, 2293, 3998, 10, 815, 2736, 1164, 2734, 1560, 967, 3923, 1421, 2161, 2152, 1888, 2706]
django/django 390 440 [390, 14, 215, 48, 16, 24, 357, 70, 25, 153, 344, 261, 233, 252, 283, 391, 386, 225, 244, 210, 50, 122, 253, 436, 334, 187, 273, 81, 359, 315]
django/django 4143 4152 [4143, 363, 767, 344, 3060, 3984, 2161, 3563, 1985, 1478, 3045, 3923, 2869, 3895, 3832, 2798, 1480, 3552, 3481, 4150, 3868, 3879, 2465, 3609, 2726, 2938, 3792, 3782, 1134, 334]
django/django 5553 5664 [5553, 4395, 1241, 1181, 5124, 5006, 4190, 5474, 4617, 5496, 4088, 5185, 2774, 2245, 1166, 1656, 516, 4172, 2696, 1127, 3469, 4971, 2442, 4594, 1966, 2457, 5506, 4636, 4833, 2468]
django/django 2627 2662 [2627, 1416, 1232, 2171, 2586, 1088, 1594, 769, 333, 758, 1566, 2408, 1284, 1989, 1489, 1376, 1966, 2159, 261, 902, 25, 2179, 2203, 1965, 391, 1441, 927, 1997, 225, 2041]
django/django 3502 3506 [2954, 3502, 287, 2152, 1888, 2706, 2615, 767, 344, 440, 390, 2662, 2627, 1480, 1478, 875, 871, 1123, 629, 2859, 2408, 2388, 2313, 3060, 1845, 3144, 2861, 3500, 1328, 1284]
django/django 1478 1480 [1435, 1478, 559, 1479, 1232, 493, 972, 767, 344, 390, 875, 1197, 1211, 1014, 815, 902, 1272, 1083, 233, 391, 1441, 1463, 1209, 807, 436, 334, 1164, 16, 1460, 123]
django/django 5378 5404 [1435, 1480, 1164, 4043, 2734, 642, 5378, 2041, 1479, 1478, 769, 2679, 1965, 2030, 1122, 1194, 1081, 3743, 1421, 273, 1197, 1083, 4531, 537, 758, 864, 4239, 490, 4233, 5176]
django/django 871 875 [871, 391, 511, 518, 834, 246, 666, 363, 70, 360, 642, 791, 252, 476, 182, 79, 573, 231, 778, 2, 516, 218, 331, 467, 16, 820, 819, 817, 176, 629]
django/django 1123 629 [246, 495, 386, 288, 27, 31, 466, 212, 195, 283, 215, 253, 544, 344, 122, 496, 436, 518, 123, 559, 587, 546, 428, 573, 153, 220, 422, 22, 218, 494]
django/django 8303 8405 [8303, 4419, 8329, 8069, 359, 351, 6909, 817, 7024, 6983, 8300, 7381, 25, 6774, 8171, 5463, 7302, 7580, 7909, 1217, 8060, 7493, 7786, 4554, 6647, 8091, 7096, 3563, 7045, 8386]
django/django 5066 5074 [5066, 440, 777, 2159, 2430, 791, 815, 493, 956, 428, 2180, 2155, 796, 4478, 4293, 1561, 4995, 3855, 4419, 390, 1480, 1478, 629, 2425, 1995, 1989, 1376, 5049, 1014, 3897]
django/django 2408 2859 [2408, 437, 490, 216, 1370, 2488, 1447, 1280, 1166, 1954, 1744, 336, 444, 1294, 2295, 123, 2305, 807, 717, 2319, 820, 2022, 2081, 2152, 972, 573, 2706, 2662, 1480, 1284]
django/django 2313 2388 [2313, 1475, 1639, 1758, 1478, 123, 2099, 244, 1130, 972, 1850, 1799, 2058, 1122, 336, 1194, 1416, 14, 99, 2067, 1328, 1184, 1401, 360, 796, 573, 1069, 467, 2161, 629]
django/django 1845 3060 [1845, 2726, 1877, 2465, 1971, 2985, 2959, 2954, 2305, 717, 1294, 2022, 2416, 2774, 2081, 1271, 758, 820, 2938, 834, 220, 1210, 1376, 2099, 2992, 1719, 2744, 972, 2775, 253]
django/django 6088 6207 [6088, 1130, 5382, 6177, 3782, 6123, 4594, 386, 1088, 2030, 1191, 6096, 1560, 2245, 1232, 2244, 5117, 2121, 4150, 1475, 2293, 815, 1421, 977, 1395, 1480, 1197, 70, 1575, 252]
django/django 3957 3999 [3957, 2425, 2366, 1053, 456, 1039, 1008, 2626, 902, 666, 3023, 767, 1081, 506, 1197, 1480, 256, 2346, 717, 3984, 2706, 778, 2985, 3832, 1069, 2959, 1965, 1328, 1690, 2736]
django/django 2861 3144 [2861, 315, 1241, 573, 875, 972, 2696, 1073, 2319, 2442, 2305, 609, 717, 123, 2679, 1134, 1733, 297, 2662, 1197, 2159, 815, 261, 2938, 25, 2179, 1575, 1965, 1441, 2058]
django/django 5463 5464 [5463, 5446, 2775, 5397, 3060, 2305, 4435, 717, 2319, 4884, 2774, 4741, 2985, 4039, 2954, 3065, 4607, 4172, 1294, 2022, 2416, 1479, 2081, 1271, 3410, 3308, 25, 1965, 253, 2726]
django/django 3500 3521 [3500, 1513, 2797, 1799, 2744, 1690, 2425, 1014, 252, 1441, 50, 496, 2734, 1122, 1656, 2281, 3516, 1134, 1127, 2726, 573, 1094, 1069, 1194, 3244, 3459, 2736, 2244, 1655, 3199]
django/django 1284 1328 [1284, 456, 425, 977, 536, 1196, 81, 1197, 1164, 769, 817, 1058, 1069, 666, 1083, 1070, 422, 767, 344, 847, 1145, 1166, 440, 390, 875, 871, 1123, 629, 1211, 1014]
django/django 1197 1690 [1197, 494, 1094, 1029, 31, 769, 27, 642, 1594, 218, 1166, 666, 456, 1083, 546, 1579, 1069, 824, 778, 1478, 767, 1421, 1328, 1014, 122, 496, 991, 1217, 466, 1058]
django/django 2366 2425 [2366, 428, 363, 2346, 1241, 2041, 902, 1895, 1130, 1053, 1184, 1847, 1122, 1058, 1127, 1194, 1431, 1210, 1463, 2363, 1460, 1502, 1985, 225, 2293, 2244, 1082, 971, 2281, 943]
django/django 3475 3938 [3171, 573, 1241, 751, 2408, 935, 1395, 3475, 2152, 2869, 3880, 3399, 3410, 2514, 1368, 76, 1431, 233, 176, 1895, 3503, 3208, 1566, 1134, 256, 2657, 220, 331, 2859, 2312]
django/django 1752 1758 [1752, 1719, 1639, 1478, 1073, 1416, 546, 1147, 1184, 252, 1463, 559, 1122, 493, 971, 1447, 1194, 297, 1328, 390, 1480, 629, 1014, 1181, 815, 261, 1272, 1083, 791, 25]
django/django 3497 3503 [3497, 3500, 1084, 2706, 1829, 1441, 233, 2457, 1197, 495, 2696, 3208, 2679, 2442, 1101, 1954, 1284, 1053, 3414, 1395, 1145, 2615, 428, 22, 359, 1675, 1259, 357, 516, 649]
django/django 5751 5756 [3609, 218, 5751, 3863, 3481, 386, 1164, 4152, 25, 4437, 1166, 3999, 1432, 1985, 5093, 291, 493, 791, 1920, 1197, 3308, 796, 4643, 3954, 246, 4717, 666, 4445, 1655, 1088]
django/django 1989 1995 [1989, 331, 1877, 511, 901, 824, 99, 261, 1083, 1460, 282, 79, 1265, 1232, 834, 767, 344, 390, 1480, 871, 1197, 1758, 1376, 1966, 1763, 1759, 70, 815, 252, 1196]
django/django 1376 1489 [1376, 546, 70, 807, 717, 390, 25, 253, 16, 847, 832, 495, 817, 1147, 991, 629, 1463, 1294, 1271, 490, 820, 1478, 1181, 244, 609, 50, 972, 977, 956, 1254]
django/django 1966 1971 [1966, 1294, 847, 717, 820, 1847, 1376, 1479, 1271, 1480, 1752, 25, 1965, 253, 971, 1280, 1829, 357, 104, 926, 246, 1447, 778, 931, 1489, 386, 1830, 16, 1368, 1719]
django/django 6758 6801 [6758, 5124, 3809, 3060, 1376, 2985, 4039, 2954, 2305, 3065, 4435, 847, 717, 2992, 1294, 2319, 820, 2022, 5722, 4043, 2881, 6672, 4884, 2774, 2081, 1271, 6528, 4607, 5496, 5698]
django/django 1435 1478 [1435, 1421, 1432, 494, 536, 1039, 972, 559, 1328, 1416, 1014, 1245, 1094, 815, 931, 1145, 1058, 493, 1197, 1083, 252, 1196, 386, 122, 977, 1254, 993, 1460, 476, 282]
django/django 2155 2159 [2155, 288, 901, 985, 244, 79, 1184, 737, 27, 1265, 1989, 1489, 1376, 1435, 1211, 1014, 2099, 25, 1575, 1965, 1441, 436, 1566, 16, 1853, 1460, 847, 1145, 1719, 76]
django/django 5149 5158 [5149, 609, 3795, 807, 971, 2985, 4039, 2954, 2305, 3065, 4435, 4607, 4172, 717, 1294, 2319, 2022, 4529, 5093, 2416, 2774, 2081, 1271, 3060, 4884, 864, 4190, 2532, 518, 1395]
django/django 6660 7135 [6660, 1877, 4478, 4481, 5039, 2121, 1259, 4598, 4489, 7024, 4554, 5173, 5132, 2881, 4293, 6809, 6177, 6878, 6290, 5415, 931, 3980, 1658, 4525, 4419, 4151, 5324, 2706, 767, 3984]
django/django 3529 3847 [3529, 2706, 2615, 16, 629, 3481, 390, 3368, 1965, 1830, 778, 3023, 2151, 1375, 246, 210, 1029, 3469, 3503, 3611, 1008, 153, 1578, 1197, 440, 2627, 1989, 2432, 1759, 70]
django/django 5049 5052 [5049, 4522, 3525, 2764, 2366, 1582, 4980, 4637, 1480, 3312, 815, 4841, 4820, 27, 2213, 31, 1594, 3373, 1690, 1083, 1566, 1294, 1039, 546, 1579, 1094, 1733, 778, 218, 824]
django/django 7326 7329 [7326, 6994, 2744, 7194, 3500, 5211, 6485, 5722, 5277, 5121, 4469, 4190, 6197, 2198, 2881, 3943, 4435, 16, 1772, 6559, 1191, 3521, 1763, 5165, 5255, 5274, 5173, 7143, 6679, 5073]
django/django 1763 1772 [1763, 991, 629, 493, 931, 926, 386, 1069, 864, 511, 767, 344, 440, 390, 1480, 1123, 1690, 1197, 1758, 1752, 1489, 1376, 1211, 1014, 1759, 70, 1181, 815, 261, 902]
django/django 1014 1211 [1014, 516, 1196, 16, 971, 832, 778, 931, 357, 310, 817, 104, 926, 820, 1191, 386, 511, 76, 79, 288, 1028, 1069, 901, 864, 796, 428, 751, 99, 871, 1181]
django/django 5621 5628 [5621, 546, 927, 1039, 5069, 297, 5507, 2798, 3222, 4389, 315, 3526, 5255, 1190, 516, 956, 5197, 2744, 333, 2806, 1457, 4224, 5511, 3897, 2790, 3885, 5286, 4833, 3998, 1502]
django/django 7814 7825 [7814, 6263, 7600, 7787, 2245, 7571, 6109, 7584, 4444, 6908, 7582, 6763, 4285, 749, 7726, 6920, 4435, 4548, 7630, 4026, 4419, 4151, 2152, 1888, 5324, 5166, 2706, 2615, 767, 344]
django/django 2432 2564 [2432, 2081, 261, 1083, 629, 1475, 2488, 1184, 968, 1134, 2161, 1995, 210, 467, 2244, 1850, 2346, 99, 1431, 212, 938, 2152, 1888, 767, 344, 440, 390, 1480, 1478, 875]
django/django 4250 5220 [4250, 4980, 4862, 3879, 4697, 5212, 3609, 5154, 4088, 871, 511, 5166, 5028, 4548, 3809, 4522, 4818, 4389, 5197, 1053, 931, 1920, 1232, 4249, 5006, 4741, 4303, 875, 1457, 4429]
django/django 7496 7644 [7496, 246, 4757, 1094, 6936, 3503, 386, 6483, 5171, 817, 1294, 6481, 3609, 7065, 7105, 3065, 847, 2992, 2022, 4043, 2881, 3182, 7336, 3958, 4884, 2081, 6486, 4039, 4469, 7296]
django/django 3399 3410 [3399, 2121, 2861, 3144, 629, 1582, 3182, 1190, 291, 2744, 1134, 2432, 1130, 357, 104, 2775, 3244, 1421, 1088, 1478, 1435, 2203, 1575, 2736, 1357, 1830, 16, 282, 153, 666]
django/django 1759 2099 [1759, 283, 1850, 1758, 1639, 1416, 2022, 1478, 1328, 1799, 1294, 2081, 717, 2067, 1376, 847, 820, 1271, 1480, 1752, 25, 1965, 253, 1830, 971, 1134, 1447, 1280, 1829, 778]
django/django 6266 6267 [6266, 5110, 3945, 4643, 4397, 4121, 3549, 4548, 3521, 1513, 5510, 3868, 4033, 5163, 3955, 2806, 4032, 444, 2859, 1245, 1069, 5324, 629, 1197, 5916, 3806, 5202, 544, 4107, 3950]
django/django 2959 2985 [2959, 902, 1690, 2346, 2366, 1479, 2954, 2305, 717, 2319, 2022, 2774, 2081, 1271, 2416, 2425, 769, 1895, 1971, 2099, 1294, 1719, 820, 2744, 2775, 2041, 253, 2726, 832, 2859]
django/django 5742 5951 [5742, 901, 1184, 261, 1265, 4089, 3163, 4008, 943, 1579, 1181, 2432, 511, 2159, 2155, 1475, 99, 288, 1995, 3050, 2081, 436, 2388, 5028, 123, 4721, 2313, 244, 737, 1513]
